GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,total_crime_est,total_population,burglary_crime_est,unemployment_rate_idx,pct_hispanic,pct_veterans,median_income_idx,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,pct_household_disability,pct_public_assistance,pct_below_poverty,pct_severe_rent_burden,pct_no_schooling,pct_no_health_insurance,pct_veterans_2,pct_hs_grad,esri_market_idx_14068,esri_market_idx_14068_forecast,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score,colnum,row,Join_Count,latitude,longitude,school_count,tent_present,centroid_lat,centroid_lon,centroid_source,baseline_risk,2024 Total Crime Index,2024 Total Population,2024 Unemployment Rate: Index,2023 HHs w/1+ Persons w/Disability (ACS 5-Yr): Percent,2023 HHs w/Public Assist Income (ACS 5-Yr): Percent,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,2023 HHs/Gross Rent 50+% of Income (ACS 5-Yr): Percent,2023 Pop 25+: No Schooling (ACS 5-Yr): Percent,2023 Pop 35-64: No Health Insurance (ACS 5-Yr): Percent,2023 Civilian Pop 18+: Veteran (ACS 5-Yr): Percent,2023 Pop 25+: HS Diploma (ACS 5-Yr): Percent,2030 Value of Credit Card Debt: Index,top_interaction_a,top_interaction_b,top_interaction_val
AE-22,39,US,940,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,143,2547,116,226,23.09,1.26,113,39,US,940,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.1,3.03,12.81,36.69,1.2,4.71,3.64,10.72,100,100,0.6475,17.47,29.74,16.36,0,0,,,12,0,0,0,0,2,1,0,0,0,0,0,239,289,0,0,5,35,4126.47,224.15,35,4126.47,224.15,5,671.24,326.77,5,2,1474.56,250.3,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.66,27.59,49.83,5.0,17.59,5,63.48,31,22,1,34.16906351,-118.38575013,3,1,34.167590904852226,-118.3863042173573,detection_avg,0.609800965305004,143,2547,226,13.1,3.03,12.81,36.69,1.2,4.71,1.26,10.72,100,pct_below_poverty,lausd_school_site_count,-0.017287578872294845
AE-23,46,US,897,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100,2461,116,210,21.94,5.82,125,46,US,897,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23.13,2.43,6.35,20.81,1.46,5.43,2.69,13.37,119,120,0.6475,17.47,29.74,16.36,0,0,,,12,0,0,0,0,1,0,0,0,0,0,1,324,360,0,0,1,9,1268.99,369.76,9,1268.99,369.76,0,0.0,607.96,1,2,1118.8,369.33,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,6.01,25.97,56.71,6.18,11.13,5,67.89,31,23,0,,,1,0,34.15980540644362,-118.38629657821478,reconstructed,0.5756680263173568,100,2461,210,23.13,2.43,6.35,20.81,1.46,5.43,5.82,13.37,120,pct_below_poverty,lausd_school_site_count,0.007619617906184437
AE-24,8,US,859,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91,3233,67,186,12.87,11.45,141,8,US,859,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.07,4.18,11.54,15.49,0.16,3.59,11.41,4.59,152,152,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1,448,478,0,2,1,0,0.0,477.13,0,0.0,477.13,1,152.27,426.89,2,0,0.0,473.24,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.99,25.99,53.87,4.13,16.01,5,66.21,31,24,0,,,1,0,34.152019908035015,-118.38628893907224,reconstructed,0.5684735241627951,91,3233,186,15.07,4.18,11.54,15.49,0.16,3.59,11.45,4.59,152,pct_below_poverty,lausd_school_site_count,0.004294505058286659
AE-25,34,US,835,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,112,1798,80,136,11.68,15.21,189,34,US,835,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.02,4.53,11.7,10.65,1.04,0.25,12.72,9.13,237,233,0.6475,17.47,29.74,16.36,0,0,,,16,0,0,0,0,0,0,0,0,0,0,0,356,386,0,0,0,10,876.1,162.41,0,0.0,1323.72,2,1072.93,79.0,9,0,0.0,1338.03,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.59,31.98,45.58,3.89,18.55,5,60.53,31,25,1,34.14081315,-118.38600635,0,1,34.14423440962641,-118.3862812999297,detection_avg,0.5914428140185959,112,1798,136,17.02,4.53,11.7,10.65,1.04,0.25,15.21,9.13,233,esri_market_idx_14068_forecast,la_geohub_fire_hazard_area_pct,0.006374615957546275
AE-26,15,US,816,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,136,1057,90,233,10.03,2.86,250,15,US,816,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14.51,0.91,7.63,15.0,0.0,0.0,1.17,11.99,226,220,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,117,113,0,0,0,0,0.0,639.95,0,0.0,1890.37,3,185.28,433.02,0,0,0.0,1942.7,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,16.64,65.31,12.57,1.95,20.18,3,33.81,31,26,0,,,0,0,34.136448911217805,-118.38627366078718,reconstructed,0.5503232493276611,136,1057,233,14.51,0.91,7.63,15.0,0.0,0.0,2.86,11.99,220,esri_market_idx_14068_forecast,la_geohub_fire_hazard_area_pct,0.0065889645365468956
AE-33,14,US,665,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,240,1262,255,33,11.49,4.39,186,14,US,665,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,10.25,3.68,9.73,23.77,1.08,2.59,3.73,10.41,176,172,0.6475,17.47,29.74,16.36,0,0,,,18,0,0,1,0,0,0,0,0,0,0,1,149,164,0,0,0,23,1557.94,300.17,0,0.0,4776.89,0,0.0,1471.75,17,0,0.0,4116.95,28.1,1,0.0,0,4.58,1,100.0,1,0.0,0,4.43,22.52,59.22,1.06,17.2,5,70.12,31,33,0,,,0,0,34.08195042235757,-118.38622018678944,reconstructed,0.5689647515554281,240,1262,33,10.25,3.68,9.73,23.77,1.08,2.59,4.39,10.41,172,total_crime_est,affordable_housing_count,-0.003702411760139946
AE-34,35,US,636,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,213,5804,214,171,8.18,2.45,129,35,US,636,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.44,3.26,13.96,41.31,4.24,4.17,1.19,9.02,125,122,0.6475,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,1,0,0,0,0,0,497,554,0,0,0,0,0.0,563.6,0,0.0,3922.69,0,0.0,923.64,2,0,0.0,3943.31,22.68,1,0.0,0,22.75,1,100.0,1,0.0,0,4.14,20.86,61.38,1.55,16.21,5,71.72,31,34,1,34.074615263333335,-118.38563687,1,1,34.07416492394896,-118.3862125476469,detection_avg,0.5734699153654049,213,5804,171,17.44,3.26,13.96,41.31,4.24,4.17,2.45,9.02,122,total_crime_est,affordable_housing_count,-0.004460924609959684
AE-35,5,US,606,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,147,2561,201,117,7.42,2.51,124,5,US,606,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.82,0.66,8.86,43.59,0.44,0.5,2.16,6.65,157,160,0.6475,17.47,29.74,16.36,0,0,,,30,0,1,0,0,1,1,0,0,0,0,0,350,315,0,0,0,23,680.1,301.13,0,0.0,3072.74,0,0.0,723.28,3,0,0.0,3091.12,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,12.74,70.97,3.01,13.27,5,79.47,31,35,0,,,2,0,34.06637942554036,-118.38620490850435,reconstructed,0.5773311004676994,147,2561,117,20.82,0.66,8.86,43.59,0.44,0.5,2.51,6.65,160,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,fire_station_count,0.007835530266796478
AE-36,25,US,576,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,3602,115,105,8.0,4.75,138,25,US,576,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18.22,5.39,8.61,28.66,1.48,3.24,4.15,8.68,133,132,0.6475,17.47,29.74,16.36,0,0,,,30,0,0,0,0,0,5,0,0,0,0,0,843,906,0,3,0,45,1427.89,145.05,0,0.0,2230.63,0,0.0,723.97,10,0,0.0,2246.65,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.52,19.48,56.55,1.21,22.76,5,69.43,31,36,0,,,5,0,34.05859392713175,-118.38619726936184,reconstructed,0.592797581978324,102,3602,105,18.22,5.39,8.61,28.66,1.48,3.24,4.75,8.68,132,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,police_station_count,0.002424768066497313
AE-37,39,US,540,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99,2847,93,129,11.7,1.52,174,39,US,540,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.98,9.29,5.06,12.33,1.0,4.96,2.32,8.84,171,172,0.6475,17.47,29.74,16.36,0,0,,,18,0,1,1,1,1,2,1,0,0,0,1,434,375,0,0,0,0,0.0,697.76,0,0.0,1409.94,0,0.0,758.71,5,0,0.0,1419.17,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.3,29.26,41.13,1.06,28.55,5,58.1,31,37,0,,,3,0,34.05080842872315,-118.3861896302193,reconstructed,0.5726252503913473,99,2847,129,22.98,9.29,5.06,12.33,1.0,4.96,1.52,8.84,172,pct_below_poverty,library_count,0.008132000538165604
AE-38,3,US,504,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78,4321,90,136,46.31,2.26,112,3,US,504,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.12,1.49,15.64,26.39,0.77,3.94,2.22,12.18,124,125,0.6475,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,0,0,0,0,0,1,499,515,0,0,2,0,0.0,640.68,0,0.0,640.68,0,0.0,703.31,6,0,0.0,642.82,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.9,28.28,47.76,0.69,23.28,5,62.86,31,38,0,,,0,0,34.04302293031454,-118.38618199107675,reconstructed,0.5685589280656854,78,4321,136,15.12,1.49,15.64,26.39,0.77,3.94,2.26,12.18,125,pct_below_poverty,lausd_school_site_count,-0.004425293479566741
AE-39,17,US,468,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,154,2170,145,114,45.16,3.02,120,17,US,468,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,13.46,2.75,13.14,15.17,1.7,2.94,2.93,10.36,125,123,0.6475,17.47,29.74,16.36,0,0,,,33,0,0,0,2,1,0,0,0,0,0,2,446,397,0,0,0,29,4334.6,42.73,12,2650.6,42.73,0,0.0,496.35,11,2,1736.79,41.85,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.71,17.35,57.88,1.59,23.19,5,70.3,31,39,1,34.030715353333335,-118.38848398333332,1,1,34.03523743190594,-118.38617435193424,detection_avg,0.6380554385950475,154,2170,114,13.46,2.75,13.14,15.17,1.7,2.94,3.02,10.36,123,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,college_count,-0.004865203673160039
AE-40,32,US,433,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,391,2023,369,117,24.17,5.35,202,32,US,433,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18.77,0.36,6.11,28.74,1.29,3.27,5.81,7.89,174,172,0.6475,17.47,29.74,16.36,0,0,,,15,0,0,0,0,0,2,0,0,0,0,0,79,69,0,0,0,3,111.98,473.0,0,0.0,625.85,0,0.0,548.97,16,0,0.0,750.2,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.1,15.86,70.69,2.76,10.69,5,78.55,31,40,0,,,2,0,34.02745193349733,-118.3861667127917,reconstructed,0.5678083425203628,391,2023,117,18.77,0.36,6.11,28.74,1.29,3.27,5.35,7.89,172,total_crime_est,police_station_count,-0.01029265460802515
AE-41,48,US,399,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,367,534,354,129,20.22,1.71,253,48,US,399,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,12.64,0.37,3.07,12.86,3.51,1.62,2.01,8.77,195,187,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,0,13,1071.77,110.18,0,0.0,1312.75,1,954.26,240.05,6,0,0.0,1489.18,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,11.52,45.92,38.65,0.71,14.72,5,53.6,31,41,0,,,0,0,34.01966643508873,-118.38615907364915,reconstructed,0.5622904774559088,367,534,129,12.64,0.37,3.07,12.86,3.51,1.62,1.71,8.77,187,total_crime_est,police_station_count,-0.010856743329799612
AE-42,14,US,365,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,170,1006,70,162,14.41,4.74,135,14,US,365,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,9.36,1.69,7.88,29.76,0.59,0.0,4.29,9.07,138,141,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,24,19,0,0,0,16,880.18,386.87,0,0.0,2133.14,4,778.26,162.92,0,0,0.0,2292.83,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.27,38.12,27.48,1.95,32.45,4,47.06,31,42,0,,,1,0,34.01188093668012,-118.38615143450664,reconstructed,0.5493018422761665,170,1006,162,9.36,1.69,7.88,29.76,0.59,0.0,4.74,9.07,141,2023 Pop 35-64: No Health Insurance (ACS 5-Yr): Percent,affordable_housing_count,0.004766418319138193
AE-43,35,US,336,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,185,704,109,7,18.75,2.99,152,35,US,336,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,32.63,0.85,13.0,3.9,3.19,0.19,2.95,14.58,142,142,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,1,0,0,0,1,0,0,0,10,10,0,0,0,0,0.0,697.0,0,0.0,1491.6,4,791.71,19.49,1,0,0.0,1491.9,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,9.48,49.14,36.55,1.38,12.93,5,52.74,31,43,0,,,0,0,34.00409543827152,-118.3861437953641,reconstructed,0.5337840268229501,185,704,7,32.63,0.85,13.0,3.9,3.19,0.19,2.99,14.58,142,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,college_count,0.01385671832752742
AE-44,8,US,309,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,119,1220,76,24,15.9,0.23,204,8,US,309,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.14,6.47,15.5,72.3,0.36,0.0,0.24,10.06,160,156,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,19,17,0,0,0,0,0.0,584.54,0,0.0,667.98,0,0.0,820.64,0,0,0.0,668.54,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.72,55.58,19.12,1.42,23.89,3,42.27,31,44,0,,,1,0,33.99630993986291,-118.38613615622155,reconstructed,0.584800156635123,119,1220,24,20.14,6.47,15.5,72.3,0.36,0.0,0.23,10.06,156,2023 Pop 35-64: No Health Insurance (ACS 5-Yr): Percent,affordable_housing_count,0.004766418319138193
AE-45,28,US,279,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,210,1582,82,124,14.85,7.1,167,28,US,279,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.98,0.4,3.29,5.54,0.0,0.0,8.0,6.53,148,146,0.6475,17.47,29.74,16.36,0,0,,,13,0,1,0,1,0,0,0,0,0,0,0,110,112,0,0,0,19,988.09,280.07,7,304.89,395.45,0,0.0,846.92,2,2,250.72,395.38,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.07,29.53,44.91,1.21,24.35,5,60.82,31,45,0,,,0,0,33.98852444145431,-118.38612851707904,reconstructed,0.5466787774368302,210,1582,124,16.98,0.4,3.29,5.54,0.0,0.0,7.1,6.53,146,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,college_count,-0.0060900266586300066
AE-46,2,US,253,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,162,2994,56,267,11.69,3.93,126,2,US,253,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,12.41,9.22,10.23,29.98,0.19,1.04,4.97,8.39,116,116,0.6475,17.47,29.74,16.36,0,0,,,10,0,0,0,0,0,1,0,0,0,0,0,77,79,0,0,0,29,5355.85,217.33,25,5045.54,217.33,1,864.87,205.76,1,2,1714.36,234.24,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.88,23.01,49.73,0.18,27.08,5,64.55,31,46,0,,,1,0,33.9807389430457,-118.3861208779365,reconstructed,0.6015402619912719,162,2994,267,12.41,9.22,10.23,29.98,0.19,1.04,3.93,8.39,116,total_population,police_station_count,-0.0025467450281738734
AE-47,27,US,228,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,1698,60,188,19.91,2.1,198,27,US,228,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,18.04,2.2,3.5,19.72,0.0,0.98,1.94,9.32,185,189,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,131,133,0,0,1,1,7.63,453.69,1,7.63,453.69,0,0.0,549.09,0,1,5.62,497.57,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.1,32.59,37.07,1.03,29.31,5,55.02,31,47,0,,,0,0,33.9729534446371,-118.38611323879395,reconstructed,0.5351672930852742,73,1698,188,18.04,2.2,3.5,19.72,0.0,0.98,2.1,9.32,189,pct_below_poverty,lausd_school_site_count,0.009321062041569458
AE-48,5,US,206,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,75,1732,79,88,26.04,1.48,195,5,US,206,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.1,4.83,6.95,22.27,0.47,1.06,1.4,12.09,149,150,0.6475,17.47,29.74,16.36,0,0,,,27,0,0,0,0,0,2,0,0,0,0,0,244,229,0,0,0,13,902.82,347.39,0,0.0,1186.66,0,0.0,1298.82,3,0,0.0,1216.07,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.89,15.07,62.06,1.6,21.28,5,73.18,31,48,0,,,2,0,33.9651679462285,-118.38610559965144,reconstructed,0.5480558853108162,75,1732,88,25.1,4.83,6.95,22.27,0.47,1.06,1.48,12.09,150,2023 Pop w/Income Below Poverty Level (ACS 5-Yr): Percent,police_station_count,0.0036369266357119258
AE-49,33,US,184,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,217,2312,119,29,29.93,4.95,80,33,US,184,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.11,3.3,13.08,28.02,1.09,4.03,7.54,6.52,81,80,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,110,136,0,0,0,0,0.0,517.25,0,0.0,980.85,0,0.0,1210.12,1,0,0.0,1014.87,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.42,16.84,69.15,1.42,12.59,5,77.98,31,49,0,,,0,0,33.95738244781989,-118.3860979605089,reconstructed,0.5821825130582845,217,2312,29,25.11,3.3,13.08,28.02,1.09,4.03,4.95,6.52,80,total_crime_est,affordable_housing_count,-0.00449244123944705
AE-7,45,US,1396,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,70,2158,90,195,63.39,2.27,118,45,US,1396,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33.88,2.48,11.57,49.54,2.07,3.35,2.26,17.02,98,101,0.6475,17.47,29.74,16.36,0,0,,,15,0,0,0,0,1,0,0,0,0,0,1,119,123,0,0,0,0,0.0,653.99,0,0.0,653.99,0,0.0,698.4,1,0,0.0,653.98,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.18,33.04,32.69,3.0,31.27,5,51.93,31,7,0,,,1,0,34.2843733809813,-118.38641880449532,reconstructed,0.5275051331421798,70,2158,195,33.88,2.48,11.57,49.54,2.07,3.35,2.27,17.02,101,total_population,police_station_count,-0.002728435540254727
AE-8,27,US,1378,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,103,1452,79,102,72.93,2.55,71,27,US,1378,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,42.22,4.44,10.48,33.9,5.75,3.51,2.78,19.25,75,81,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,18,3478.97,143.37,10,2444.76,143.37,13,2054.96,71.7,2,2,1740.99,148.18,17.15,1,0.0,0,0.0,0,100.0,1,0.0,0,2.07,46.64,19.97,3.96,29.43,3,43.36,31,8,1,34.27642887,-118.38399201,0,1,34.27658788257269,-118.38641116535278,detection_avg,0.5878713909076726,103,1452,102,42.22,4.44,10.48,33.9,5.75,3.51,2.55,19.25,81,2023 Pop 35-64: No Health Insurance (ACS 5-Yr): Percent,affordable_housing_count,0.0020828521636532546
AE-9,4,US,1355,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,0,0,0,0,0,0.0,0.0,0,4,US,1355,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,704.95,0,0.0,941.92,32,4291.84,210.06,2,0,0.0,974.16,100.0,1,0.0,0,0.0,0,100.0,1,0.0,0,25.22,53.62,13.05,11.64,21.69,3,31.57,31,9,0,,,0,0,34.26880238416409,-118.38640352621024,reconstructed,0.5007480256451902,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,total_crime_est,police_station_count,0.01563103795160291
AF-10,27,US,1328,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,0,0,0,0,0,0.0,0.0,0,27,US,1328,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1227.13,0,0.0,1227.13,6,2046.51,32.22,0,0,0.0,1233.99,92.29,1,0.0,0,0.0,0,100.0,1,0.0,0,41.92,61.0,12.03,11.51,15.46,7,25.84,32,10,0,,,0,0,34.26101007167336,-118.37828814327044,reconstructed,0.4977817896331771,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,total_crime_est,police_station_count,0.01563103795160291
AF-11,48,US,1299,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,234,348,139,162,54.89,4.27,97,48,US,1299,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27.88,8.65,2.95,53.7,0.0,0.0,2.81,12.87,104,106,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,33,27,0,0,0,0,0.0,1700.34,0,0.0,2089.52,0,0.0,576.54,1,0,0.0,2093.8,16.36,1,0.0,0,0.0,0,100.0,1,0.0,0,2.83,37.7,18.76,3.54,40.0,4,42.28,32,11,0,,,0,0,34.25322457326476,-118.37828050412791,reconstructed,0.5617312916517152,234,348,162,27.88,8.65,2.95,53.7,0.0,0.0,4.27,12.87,106,total_population,police_station_count,0.008270717996317475
AF-12,20,US,1271,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,206,183,124,90,27.32,4.81,102,20,US,1271,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.31,0.0,6.04,75.0,0.91,1.34,2.54,21.82,88,90,0.6475,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,29,22,0,0,0,0,0.0,1163.59,0,0.0,2293.36,0,0.0,827.06,0,0,0.0,2294.86,49.8,1,0.0,0,0.5,1,100.0,1,0.0,0,2.75,28.69,24.74,2.92,43.64,4,46.49,32,12,0,,,0,0,34.24543907485615,-118.37827286498538,reconstructed,0.5463768906602822,206,183,90,20.31,0.0,6.04,75.0,0.91,1.34,4.81,21.82,90,total_population,police_station_count,0.011186540436243321
AF-13,44,US,1245,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,234,75,139,174,54.67,4.17,0,44,US,1245,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,50.0,0.0,3.7,0.0,0.0,0.0,2.5,12.82,0,0,0.6475,17.47,29.74,16.36,0,0,,,18,0,0,0,0,0,0,0,0,0,0,0,34,40,0,0,0,0,0.0,833.27,0,0.0,1428.61,0,0.0,605.38,2,0,0.0,1430.23,19.74,1,0.0,0,0.0,0,100.0,1,0.0,0,1.24,17.84,52.65,1.94,27.56,5,66.48,32,13,0,,,0,0,34.23765357644755,-118.37826522584284,reconstructed,0.5242958814933644,234,75,174,50.0,0.0,3.7,0.0,0.0,0.0,4.17,12.82,0,total_population,police_station_count,0.013321820997236384
