GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,burglary_crime_est,total_crime_est,total_population,unemployment_rate_idx,pct_hispanic,median_income_idx,pct_veterans,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,esri_market_idx_14068,esri_market_idx_14068_forecast,pct_hs_grad,pct_veterans_2,pct_no_health_insurance,pct_no_schooling,pct_severe_rent_burden,pct_below_poverty,pct_public_assistance,pct_household_disability,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score,colnum,row,Join_Count,latitude,longitude,school_count,tent_present,centroid_lat,centroid_lon,centroid_source,baseline_risk,top_interaction_a,top_interaction_b,top_interaction_val
AE-32,26,US,177,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,184,177,9256,100,77.28,79,1.15,42,US,177,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,81,24.44,0.88,8.18,11.51,34.25,20.95,9.47,33.74,1.295,17.47,29.74,16.36,0,0,,,44,0,0,0,0,1,1,0,1,0,0,0,625,540,0,1,4,57,5995.17,353.0,30,4518.91,423.87,0,0.0,6036.88,6,2,1825.62,440.86,35.68,1,0.0,0,3.68,1,100.0,1,0.0,0,1.47,10.69,78.45,0.6,10.26,5,84.47,31,32,1,33.990471512,-118.286201922,2,1,33.99495049575402,-118.28525382945354,detection_avg,0.7054405027188255,total_population,hospital_count,-0.0212230471245203
AE-33,5,US,156,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,172,165,10949,100,78.26,59,1.35,7,US,156,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,64,66,22.23,0.96,9.09,7.75,32.46,26.49,6.46,37.66,1.295,17.47,29.74,16.36,0,0,,,45,0,0,1,0,4,0,1,1,0,0,0,582,525,0,0,6,50,6007.55,389.79,35,5268.24,389.79,0,0.0,4838.88,1,2,1893.19,414.35,20.33,1,0.0,0,1.59,1,100.0,1,0.0,0,2.11,13.27,75.66,1.23,9.84,5,82.33,31,33,1,33.9854657,-118.28296192,4,1,33.983948571014565,-118.28523480405636,detection_avg,0.7163884873375485,total_population,hospital_count,-0.02821179797219096
AE-34,36,US,137,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,182,153,13200,88,75.08,58,1.46,36,US,137,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60,61,26.74,1.2,9.32,5.12,33.7,30.55,9.14,28.25,1.295,17.47,29.74,16.36,0,0,,,36,0,1,0,0,0,0,0,0,0,0,1,665,608,0,0,4,80,6831.96,376.75,50,5108.93,376.75,0,0.0,3657.36,7,2,1984.52,409.95,1.83,1,0.0,0,0.0,0,100.0,1,0.0,0,0.97,9.84,79.26,0.35,10.54,5,85.19,31,34,1,33.97168593666667,-118.2841907,0,1,33.97294664627511,-118.2852157786592,detection_avg,0.7019386659847368,total_population,hospital_count,-0.03293177076763629
AE-35,17,US,118,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,180,177,8273,252,71.64,47,0.92,17,US,118,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,52,53,26.23,0.96,7.06,5.89,40.03,34.95,12.52,40.2,1.295,17.47,29.74,16.36,0,0,,,64,0,0,0,1,4,2,1,0,0,0,1,530,499,0,3,6,111,9370.14,83.27,53,6086.83,320.79,0,0.0,2515.62,8,2,1962.66,411.66,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.97,11.68,74.01,0.79,13.52,5,81.52,31,35,1,33.960542313999994,-118.283058224,6,1,33.96194472153566,-118.285196753262,detection_avg,0.7146332266649634,total_population,hospital_count,-0.016535713803796953
AE-36,0,US,101,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,184,150,9208,188,71.24,71,0.44,0,US,101,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,26.39,0.78,5.46,7.14,42.52,25.78,7.17,34.49,1.295,17.47,29.74,16.36,0,0,,,31,0,0,1,0,1,0,1,1,0,0,0,443,407,0,0,6,36,4528.7,510.59,30,3597.76,510.59,0,0.0,1506.95,2,2,1433.94,521.4,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.32,14.69,65.7,0.97,18.65,5,75.59,31,36,1,33.951895,-118.28076821,1,1,33.950942796796205,-118.28517772786483,detection_avg,0.6756596615137236,total_population,hospital_count,-0.020996901045621994
AE-37,34,US,85,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,190,182,7220,117,61.83,72,2.53,34,US,85,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,68,69,29.0,2.31,7.55,6.95,48.06,22.52,6.92,43.51,1.295,17.47,29.74,16.36,0,0,,,18,0,0,0,0,1,2,0,0,0,0,0,378,322,0,2,1,50,7131.62,462.51,40,5779.33,462.51,0,0.0,1097.19,3,2,1501.8,482.77,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.05,16.08,58.96,1.05,23.9,5,70.96,31,37,1,33.93656846230769,-118.28845954076922,3,1,33.93994087205675,-118.28515870246768,detection_avg,0.647546176370097,total_population,affordable_housing_count,-0.011951746447862715
AE-38,26,US,77,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,175,166,5932,229,57.97,74,1.87,26,US,77,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,77,79,21.02,1.58,7.36,5.79,31.81,24.98,6.48,42.24,1.295,17.47,29.74,16.36,0,0,,,103,0,0,0,0,0,0,1,0,0,0,0,225,218,0,0,0,125,20109.83,219.5,76,16705.98,219.5,0,0.0,1768.34,3,4,4372.57,260.07,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.53,16.71,60.51,0.62,22.16,5,72.2,31,38,1,33.92713685,-118.27893135,0,1,33.9289389473173,-118.28513967707048,detection_avg,0.6613185816574002,transit_stops_count,affordable_housing_count,-0.021121622235236573
AE-39,19,US,70,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,186,234,4269,245,57.3,85,2.87,19,US,70,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,82,23.51,2.69,9.15,3.14,27.11,18.11,8.68,39.31,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,256,221,0,1,0,71,10207.82,12.28,26,6493.6,12.28,0,0.0,2312.0,0,2,2646.21,67.74,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.86,13.72,64.62,0.43,21.23,5,74.98,31,39,1,33.917278465,-118.286897495,0,1,33.917937022577846,-118.28512065167332,detection_avg,0.6219158622066208,transit_stops_count,affordable_housing_count,0.012250968561444371
AE-40,16,US,67,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,120,154,2308,129,64.38,106,1.53,16,US,67,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,97,20.9,2.4,2.78,3.92,25.11,9.98,1.46,47.29,1.295,17.47,29.74,16.36,0,0,,,23,0,0,0,0,1,0,0,0,0,0,0,174,171,0,0,0,75,11488.26,62.61,27,6964.06,62.61,0,0.0,2292.45,1,2,2445.49,97.36,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.7,14.86,63.68,1.06,20.4,5,74.37,31,40,0,,,1,0,33.90693509783839,-118.28510162627614,reconstructed,0.5631059131612275,total_population,hospital_count,0.01494294901693999
AE-41,13,US,64,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114,186,2708,107,62.52,97,3.06,13,US,64,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,97,101,21.34,2.41,3.39,1.75,17.28,7.72,2.74,31.22,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,1,0,0,1,0,0,0,0,155,163,0,1,0,87,9900.67,2.9,38,6308.11,2.9,0,0.0,1579.88,1,2,2459.96,10.02,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.5,13.28,73.79,0.79,12.14,5,81.2,31,41,0,,,0,0,33.89593317309894,-118.28508260087897,reconstructed,0.5541575132290647,transit_stops_count,affordable_housing_count,0.012250968561444371
AE-42,11,US,62,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,116,126,5124,117,66.28,77,3.26,11,US,62,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,74,22.73,3.75,8.32,3.32,24.27,17.95,4.9,34.05,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,2,1,0,0,0,0,0,236,240,0,0,2,65,7920.66,17.29,42,5783.89,17.29,3,291.04,437.93,3,2,2450.55,30.03,0.61,1,0.0,0,0.61,1,100.0,1,0.0,0,3.43,17.57,67.75,0.7,13.97,5,76.4,31,42,0,,,3,0,33.884931248359486,-118.2850635754818,reconstructed,0.6406129878237806,transit_stops_count,affordable_housing_count,0.012250968561444371
AE-43,9,US,60,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,123,133,1141,57,48.9,127,8.66,9,US,60,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,91,89,15.34,8.91,2.05,1.12,21.94,17.16,5.67,30.3,1.295,17.47,29.74,16.36,0,0,,,47,0,1,0,0,0,0,1,1,0,0,0,114,111,0,0,2,133,17042.09,14.33,88,13425.14,14.33,3,1688.81,378.58,7,6,4653.33,39.16,10.59,1,0.0,0,7.01,1,100.0,1,0.0,0,2.64,15.47,70.3,3.08,11.16,5,78.42,31,43,0,,,0,0,33.87392932362003,-118.28504455008462,reconstructed,0.6213564153785772,total_population,hospital_count,0.02620739091156767
AE-44,7,US,58,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,166,248,32,0,31.25,214,7.14,7,US,58,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,172,173,12.5,5.56,5.77,0.0,0.0,13.46,0.0,25.0,1.295,17.47,29.74,16.36,0,0,,,12,0,0,0,0,0,0,0,0,0,0,0,115,128,0,0,0,186,19304.01,4.9,120,14592.19,4.9,1,1234.46,217.97,1,4,4877.78,48.39,11.48,1,0.0,0,6.73,1,100.0,1,0.0,0,1.94,13.91,65.76,3.43,16.9,5,75.45,31,44,0,,,0,0,33.86292739888058,-118.28502552468744,reconstructed,0.5611145388914349,total_population,hospital_count,0.037414899908790274
AE-45,5,US,56,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,188,234,95,260,63.16,99,1.87,5,US,56,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,80,35.87,2.11,5.66,1.09,38.46,9.43,0.0,9.38,1.295,17.47,29.74,16.36,0,0,,,6,0,0,0,2,0,0,0,0,0,0,0,87,113,0,0,0,138,11860.89,37.18,52,4769.71,37.18,3,842.84,469.47,0,3,2564.73,42.0,0.58,1,0.0,0,0.0,0,100.0,1,0.0,0,0.18,15.32,65.23,0.97,18.49,5,75.61,31,45,0,,,0,0,33.851925474141126,-118.28500649929028,reconstructed,0.5900046878708339,total_population,hospital_count,0.036802321781603975
AE-46,3,US,54,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,221,238,3835,110,38.12,129,6.75,3,US,54,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,99,98,19.82,6.58,3.56,0.58,27.57,18.35,7.62,17.62,1.295,17.47,29.74,16.36,0,0,,,9,0,0,0,0,0,0,0,0,0,0,0,34,35,0,0,1,93,9002.5,43.98,15,3055.98,130.47,3,781.25,545.41,3,2,2475.19,129.58,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.21,13.2,66.78,1.04,18.98,5,76.38,31,46,0,,,0,0,33.84092354940167,-118.2849874738931,reconstructed,0.5629762412351158,hospital_count,business_sites_count,-0.024841627882369263
AE-47,1,US,52,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,48,52,5897,174,30.08,116,5.82,1,US,52,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,96,19.91,5.09,4.35,3.21,19.71,8.5,3.42,25.87,1.295,17.47,29.74,16.36,0,0,,,9,0,0,0,0,1,0,0,0,0,0,0,74,64,0,1,3,73,8258.81,40.67,26,4423.0,127.95,0,0.0,987.8,5,2,2445.37,157.5,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.79,15.93,63.38,0.7,19.98,5,74.13,31,47,0,,,1,0,33.82992162466222,-118.28496844849592,reconstructed,0.5524056593370418,hospital_count,business_sites_count,-0.018413407204432655
AE-48,49,US,50,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,90,96,6555,67,37.07,130,4.42,49,US,50,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,106,107,18.31,4.19,3.88,3.75,27.25,9.05,2.53,19.07,1.295,17.47,29.74,16.36,0,0,,,9,0,0,0,0,0,0,0,0,0,0,0,43,38,0,1,2,50,6828.84,6.95,11,2840.76,156.14,3,559.72,159.28,0,2,2445.58,149.93,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,0.7,11.7,67.55,0.79,19.96,5,77.07,31,48,0,,,0,0,33.81891969992276,-118.28494942309874,reconstructed,0.5638250721485741,hospital_count,business_sites_count,-0.02326807492227734
AE-49,46,US,47,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,115,309,79,22.01,158,5.93,46,US,47,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,130,133,23.95,6.37,1.01,2.1,0.0,1.69,3.33,28.89,1.295,17.47,29.74,16.36,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,37,47,0,0,0,86,8501.4,251.54,33,4406.7,251.54,6,2344.93,174.05,0,2,2495.74,259.32,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.93,13.98,67.19,1.67,17.15,5,76.45,31,49,0,,,0,0,33.807917775183306,-118.28493039770156,reconstructed,0.5127252831796825,total_population,hospital_count,0.03468546637625299
AE-50,40,US,41,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100,76,3138,157,52.74,101,1.76,40,US,41,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,89,93,23.96,2.0,3.19,2.7,23.2,16.19,10.31,18.58,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,0,0,1,0,1,0,0,0,160,161,0,1,0,78,5765.47,124.93,58,4806.02,124.93,6,2428.58,52.94,2,4,4729.85,128.82,7.03,1,0.0,0,2.61,1,100.0,1,0.0,0,6.6,24.38,55.19,3.17,17.25,5,66.65,31,50,1,33.79566839,-118.29069845,1,1,33.79691585044385,-118.2849113723044,detection_avg,0.5939507602499857,hospital_count,business_sites_count,-0.00888992088375256
AE-51,32,US,33,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,103,142,1481,129,56.92,79,2.57,32,US,33,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,81,20.92,2.12,5.92,3.12,20.47,18.2,6.9,11.95,1.295,17.47,29.74,16.36,0,0,,,30,0,0,0,1,1,0,0,0,0,0,0,42,42,0,0,1,16,2887.31,437.99,16,2887.31,437.99,1,948.26,207.9,0,2,1877.66,439.27,18.61,1,0.0,0,4.55,1,100.0,1,0.0,0,9.77,46.39,33.45,4.67,15.49,5,50.48,31,51,0,,,1,0,33.7859139257044,-118.2848923469072,reconstructed,0.596060010300124,hospital_count,business_sites_count,-0.02343914587866741
AE-52,25,US,26,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,119,155,108,105,77.78,44,1.45,25,US,26,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,56,57,24.62,1.33,4.46,4.62,38.89,35.14,5.0,25.0,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,28,3696.97,427.74,27,3659.82,427.74,0,0.0,890.08,0,2,1913.72,498.44,0.0,0,0.0,0,0.83,1,100.0,1,0.0,0,0.09,1.67,82.66,0.97,14.7,5,87.84,31,52,0,,,0,0,33.774912000964946,-118.28487332151003,reconstructed,0.5793827171367206,total_population,hospital_count,0.036675256017549694
AE-53,21,US,22,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0,0,0,0,0.0,0,0.0,21,US,22,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,9,3261.38,102.5,8,3130.94,102.5,1,288.64,621.56,0,4,2620.31,103.0,1.53,1,0.0,0,2.63,1,98.37,1,0.0,0,2.91,17.27,71.45,0.88,10.4,5,79.14,31,53,0,,,0,0,33.76391007622549,-118.28485429611288,reconstructed,0.5376529781046897,total_population,hospital_count,0.037723917379171634
AE-54,18,US,19,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,129,105,3876,224,81.71,68,4.83,18,US,19,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,59,60,36.78,4.95,7.31,2.27,33.58,15.77,5.17,22.11,1.295,17.47,29.74,16.36,0,0,,,27,0,0,0,1,1,0,0,0,0,0,0,182,158,0,0,4,43,6522.84,112.05,43,6522.84,112.05,0,0.0,702.7,2,8,4240.71,117.22,2.01,1,0.0,0,11.99,1,89.88,1,0.0,0,1.47,18.83,59.41,4.06,17.7,5,71.15,31,54,1,33.748290445,-118.286893195,1,1,33.75290815148604,-118.28483527071567,detection_avg,0.6163340890252381,total_crime_est,la_geohub_fire_hazard_area_pct,-0.023454112124870644
AE-55,13,US,14,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,126,146,9480,110,62.0,66,3.9,13,US,14,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,78,79,24.92,3.15,8.82,2.31,24.91,29.34,11.03,29.96,1.295,17.47,29.74,16.36,0,0,,,66,0,0,0,0,2,0,0,4,0,1,8,981,936,0,0,1,10,303.19,619.44,0,0.0,1010.61,1,315.93,434.42,31,0,0.0,1059.43,0.84,1,0.0,0,0.95,1,99.57,1,0.0,0,0.35,9.07,72.27,1.5,17.17,5,80.48,31,55,1,33.7424697,-118.28156752,2,1,33.741906226746586,-118.28481624531852,detection_avg,0.6981997580870621,total_population,hospital_count,-0.022266858649771893
AE-56,8,US,9,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,114,96,7988,136,67.41,77,2.95,8,US,9,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,82,85,22.35,3.03,7.49,1.63,31.34,20.29,10.24,24.92,1.295,17.47,29.74,16.36,0,0,,,33,0,1,0,0,2,0,0,0,0,0,1,600,562,0,0,1,6,287.39,622.78,0,0.0,2117.19,0,0.0,1391.77,6,0,0.0,2177.6,0.0,0,0.0,0,1.27,1,100.0,1,0.0,0,0.35,14.45,61.5,1.67,22.38,5,72.94,31,56,1,33.72937487,-118.27971855,2,1,33.73090430200713,-118.28479721992134,detection_avg,0.6602653163805797,total_population,hospital_count,-0.015196754338959903
AE-57,3,US,4,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72,37,3175,64,35.78,116,9.34,3,US,4,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,100,103,18.9,7.42,3.74,0.95,18.47,9.86,0.92,18.95,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,157,158,0,0,1,0,0.0,825.79,0,0.0,3306.46,0,0.0,694.37,0,0,0.0,2536.2,0.0,0,0.0,0,4.34,1,85.14,1,0.0,0,1.32,20.53,44.85,13.57,21.06,5,61.0,31,57,0,,,0,0,33.71990237726768,-118.28477819452416,reconstructed,0.5307537297423796,transit_stops_count,affordable_housing_count,0.012250968561444371
AE-58,1,US,2,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,35,1620,93,34.01,120,4.81,1,US,2,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,118,121,14.58,4.88,3.17,0.12,26.89,3.98,0.3,19.18,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,56,59,0,0,0,0,0.0,1857.47,0,0.0,4513.51,0,0.0,744.97,5,0,0.0,3146.57,0.0,0,0.0,0,1.08,1,31.66,1,0.0,0,1.07,29.61,34.33,3.43,32.62,5,53.71,31,58,1,33.70622287,-118.28897388,0,1,33.708900452528226,-118.284759169127,detection_avg,0.5480510695888116,total_population,hospital_count,0.021401725465755434
AE-8,7,US,708,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,104,86,6081,152,32.13,80,2.53,7,US,708,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,80,84,16.52,3.1,3.05,5.54,41.55,15.91,3.98,35.12,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,425,410,0,0,3,0,0.0,936.68,0,0.0,2394.35,8,786.82,547.51,0,0,0.0,2481.9,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.19,34.27,45.75,4.38,15.6,5,59.87,31,8,1,34.25474452,-118.28542172,1,1,34.25899668950091,-118.28571043898576,detection_avg,0.6227459523205247,transit_stops_count,affordable_housing_count,0.012250968561444371
AE-9,34,US,685,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,106,87,4329,219,32.41,81,3.95,34,US,685,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,83,86,18.7,2.95,5.0,3.23,29.57,10.87,7.86,30.48,1.295,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,0,1,1,0,0,0,502,486,0,0,0,16,1151.32,230.64,0,0.0,1194.73,13,1112.48,197.52,2,0,0.0,1274.18,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,20.52,49.27,34.42,1.97,14.33,5,47.94,31,9,0,,,0,0,34.24799476476146,-118.28569141358857,reconstructed,0.6223403189951371,recreation_center_count,business_sites_count,-0.008847833903378382
AF-10,13,US,664,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63,57,1533,145,11.87,152,8.13,43,US,664,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,127,131,24.28,7.29,4.96,3.81,33.66,6.37,5.02,39.07,1.295,17.47,29.74,16.36,0,0,,,18,0,0,0,0,0,0,0,0,0,0,0,238,222,0,0,0,28,2478.77,32.44,0,0.0,793.94,12,2103.92,37.12,11,0,0.0,795.29,11.4,1,0.0,0,0.0,0,100.0,1,0.0,0,16.64,46.76,35.03,2.8,15.41,5,49.53,32,10,0,,,0,0,34.236984705127405,-118.27423091689472,reconstructed,0.5758857280299892,total_population,hospital_count,0.022260614109638692
AF-18,9,US,462,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,79,73,3658,240,16.59,95,0.33,33,US,410,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,105,110,18.84,0.38,9.8,3.91,45.74,15.3,3.18,36.63,1.295,17.47,29.74,16.36,0,0,,,24,0,0,0,0,0,1,0,0,0,0,3,182,166,0,0,0,89,8558.97,78.72,60,6656.61,150.48,11,1798.89,365.68,1,4,2431.87,210.09,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.02,16.21,65.47,1.93,16.39,5,75.22,32,18,0,,,1,0,34.14896930721178,-118.27407871371732,reconstructed,0.5856794208307199,hospital_count,business_sites_count,-0.0072089424023599755
AF-19,18,US,441,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,120,210,2096,121,44.8,98,4.69,48,US,369,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,98,100,6.47,6.02,3.71,0.69,31.09,10.7,7.61,10.76,1.295,17.47,29.74,16.36,0,0,,,6,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,78,8309.3,34.59,49,7050.31,34.59,7,1517.38,263.65,0,4,4186.39,42.19,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.38,24.28,62.66,1.93,11.13,5,72.55,32,19,0,,,0,0,34.137967382472326,-118.27405968832014,reconstructed,0.6015628387025044,hospital_count,business_sites_count,-0.017987977200875895
AF-20,41,US,427,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,130,160,691,76,57.74,92,0.54,26,US,342,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,87,15.84,0.17,5.74,7.72,41.56,20.41,0.91,35.15,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,203,219,0,0,0,14,3247.58,43.37,14,3247.58,43.37,16,2588.47,22.73,4,2,2513.8,46.0,3.79,1,3.79,1,0.0,0,100.0,1,0.0,0,13.94,44.87,33.48,5.52,16.13,5,49.25,32,20,0,,,0,0,34.12696545773287,-118.27404066292296,reconstructed,0.5861621058347866,transit_stops_count,la_geohub_100yr_flood_area_pct,-0.040491078594129405
