GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,burglary_crime_est,total_crime_est,total_population,unemployment_rate_idx,pct_hispanic,median_income_idx,pct_veterans,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,pct_household_disability,pct_public_assistance,pct_severe_rent_burden,pct_no_schooling,pct_no_health_insurance,pct_veterans_2,pct_hs_grad,ACSHHPBLPV_P,esri_market_idx_14068,esri_market_idx_14068_forecast,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score,colnum,row,Join_Count,latitude,longitude,school_count,tent_present,centroid_lat,centroid_lon,centroid_source,baseline_risk,top_interaction_a,top_interaction_b,top_interaction_val
C-7,25,US,465,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,74,120,2913,60,31.38,171,3.98,25,US,76,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.58,2.95,22.79,1.41,2.64,3.6,15.34,5.71,142,146,1.9425,17.47,29.74,16.36,0,0,,,33,0,1,0,0,0,0,0,0,0,0,1,930,989,0,0,0,25,2445.69,480.21,0,0.0,3177.29,4,1284.68,421.17,15,6,3059.58,479.13,2.34,1,1.8,1,0.26,1,100.0,1,0.0,0,1.39,11.22,74.15,3.47,11.16,5.0,81.49,3,7,1,34.241565862,-118.59836186,0,1,34.24923500286181,-118.60112011558024,detection_avg,0.597605709688981,total_population,affordable_housing_count,0.014056167913800455
C-8,36,US,446,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,67,68,5896,267,47.13,82,4.97,36,US,37,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31.21,3.32,34.29,3.85,4.3,5.05,18.04,9.45,101,102,1.9425,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,0,0,0,0,0,0,697,758,0,0,0,39,3603.54,125.82,0,0.0,4608.62,12,1865.92,120.4,10,2,3344.61,120.84,1.88,1,1.87,1,0.0,0,100.0,1,0.0,0,3.53,18.69,59.09,3.99,18.23,5.0,70.3,3,8,1,34.237237203333336,-118.60382310666668,0,1,34.2357480946739,-118.60112698934276,detection_avg,0.6330932459015511,pct_public_assistance,la_geohub_100yr_flood_intersects,0.015060832838094276
C-9,15,US,426,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,63,70,11740,105,66.04,79,3.24,15,US,16,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31.78,4.92,33.47,7.46,5.65,2.49,22.94,16.01,76,79,1.9425,17.47,29.74,16.36,0,0,,,53,0,0,0,1,0,1,1,0,0,0,1,927,944,1,0,1,48,3217.66,121.38,0,0.0,5202.14,0,0.0,1236.24,13,2,2995.92,389.51,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,1.29,15.1,65.39,3.88,15.63,5.0,75.39,3,9,1,34.217463925,-118.59805876333331,1,1,34.222261186486,-118.60113386310525,detection_avg,0.681448588414431,total_population,affordable_housing_count,-0.01751723549935786
D-10,34,US,406,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,71,58,7242,121,55.61,124,3.43,42,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24.31,3.25,30.89,7.16,3.85,3.53,19.24,10.5,111,113,1.9425,17.47,29.74,16.36,0,0,,,36,0,0,0,0,0,0,0,0,0,0,0,504,526,0,0,5,12,1497.96,83.81,0,0.0,4614.44,1,1615.19,317.04,0,0,0.0,1687.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.3,20.85,51.35,5.71,22.08,5.0,65.26,4,10,1,34.20859223,-118.58548233,0,1,34.208756269072055,-118.58711445165528,detection_avg,0.62350939024399,la_geohub_fire_hazard_area_pct,tree_canopy_proxy_pct,0.009503568126574342
D-11,13,US,385,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,81,92,14036,174,65.52,90,1.92,12,US,514,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23.05,4.75,28.45,6.02,6.76,1.81,20.65,18.77,83,82,1.9425,17.47,29.74,16.36,0,0,,,57,0,1,1,0,1,0,0,0,0,0,1,1075,1057,0,0,2,58,4076.62,83.41,0,0.0,3236.67,11,3100.11,349.64,15,0,0.0,1685.59,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.08,14.79,65.86,4.79,14.56,5.0,75.48,4,11,1,34.19760347,-118.59139544333334,1,1,34.195269360884154,-118.5871213254178,detection_avg,0.6957435051190564,total_population,affordable_housing_count,-0.017498327293454054
D-12,43,US,365,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,188,9049,105,24.54,124,1.85,27,US,494,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,10.7,10.6,34.77,2.54,4.27,1.18,18.37,14.67,110,111,1.9425,17.47,29.74,16.36,0,0,,,48,0,0,0,0,0,0,0,0,0,0,3,593,677,0,0,0,33,3070.3,94.62,0,0.0,1822.97,16,4141.91,15.63,19,0,0.0,1686.56,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.09,30.94,45.42,2.61,21.03,5.0,61.17,4,12,1,34.18949830375,-118.59012479125,0,1,34.18178245269625,-118.5871281991803,detection_avg,0.6671750616575332,la_geohub_fire_hazard_area_pct,tree_canopy_proxy_pct,0.010143029946361798
D-13,20,US,342,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,103,183,1724,129,10.03,154,3.42,28,US,471,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,15.1,1.24,11.11,0.41,2.11,3.73,18.34,10.86,119,123,1.9425,17.47,29.74,16.36,0,0,,,48,1,1,0,0,0,1,0,1,0,0,2,975,1092,0,0,3,67,8189.26,63.35,28,4924.45,336.25,8,1743.58,83.73,23,2,2888.93,368.49,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.94,24.03,51.47,3.47,21.02,5.0,65.15,4,13,1,34.16713836,-118.58396921,1,1,34.16829554450834,-118.5871350729428,detection_avg,0.6244327979348454,adult_recreation_count,business_sites_count,0.020049324227276347
D-14,46,US,318,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,132,2152,174,13.01,159,2.06,40,US,447,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.25,1.05,27.4,0.12,1.67,1.57,14.3,4.18,149,148,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,0,0,0,0,0,2,271,294,0,0,1,0,0.0,934.66,0,0.0,1078.76,8,1323.6,429.38,0,0,0.0,1103.0,3.1,1,0.0,0,3.09,1,100.0,1,0.0,0,7.18,50.67,25.3,3.18,20.85,5.0,45.56,4,14,0,,,1,0,34.15480863632044,-118.58714194670532,reconstructed,0.557214651413491,pct_public_assistance,la_geohub_100yr_flood_intersects,0.018445901233549594
D-6,11,US,485,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,49,63,2602,131,26.1,155,2.39,17,US,112,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,24.62,2.74,45.36,1.13,1.0,3.32,6.67,7.48,136,141,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,0,0,1,1,0,0,0,0,2,242,260,0,0,1,17,2196.37,79.44,1,39.73,743.4,4,1741.61,295.24,1,0,0.0,824.83,9.6,1,1.79,1,6.53,1,100.0,1,0.0,0,4.45,33.33,38.36,3.52,24.78,5.0,55.52,4,6,0,,,2,0,34.26270390182368,-118.58708695660526,reconstructed,0.5498395804550011,business_sites_count,fema_flood_hazard_area_pct,0.020728763999795063
D-7,27,US,466,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,49,77,7830,145,39.17,115,2.19,27,US,78,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19.0,3.52,14.46,3.72,3.87,2.3,20.19,8.57,97,99,1.9425,17.47,29.74,16.36,0,0,,,66,0,0,1,0,2,1,0,0,0,0,2,833,819,0,0,8,38,3016.26,81.34,0,0.0,2228.23,1,1498.02,71.39,22,0,0.0,1685.03,2.7,1,0.0,0,2.7,1,100.0,1,0.0,0,2.89,18.09,65.14,2.25,14.51,5.0,74.73,4,7,1,34.25739814,-118.58680686,3,1,34.24921699363578,-118.58709383036778,detection_avg,0.6471925476263495,library_count,business_sites_count,0.012954706239764099
D-8,38,US,447,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,60,103,921,133,58.31,87,3.0,38,US,39,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.97,4.19,34.82,5.85,6.22,3.23,18.07,9.89,80,85,1.9425,17.47,29.74,16.36,0,0,,,54,0,0,0,0,2,0,0,0,0,0,1,560,571,0,0,2,33,2898.18,76.27,0,0.0,3723.62,14,2858.99,38.46,8,0,0.0,1597.69,2.05,1,1.37,1,0.0,0,100.0,1,0.0,0,0.35,6.0,83.11,1.94,8.95,5.0,88.07,4,8,1,34.239480365999995,-118.58717576,2,1,34.23573008544787,-118.58710070413028,detection_avg,0.6408595780547758,total_population,affordable_housing_count,0.020124718719843285
D-9,16,US,427,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,56,63,11410,112,54.7,90,2.48,16,US,17,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,19.91,3.19,31.2,5.64,6.85,2.27,21.98,12.17,89,91,1.9425,17.47,29.74,16.36,0,0,,,36,0,0,0,0,1,0,0,0,0,0,0,657,657,0,0,3,38,2527.59,83.79,0,0.0,5220.48,10,1804.18,160.67,7,0,0.0,1471.39,0.87,1,0.87,1,0.0,0,100.0,1,0.0,0,3.29,17.92,60.92,4.05,17.11,5.0,71.66,4,9,1,34.22467699,-118.59085828,1,1,34.22224317725996,-118.58710757789278,detection_avg,0.6708204620325948,total_population,affordable_housing_count,-0.017114587605093927
E-10,35,US,407,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,66,59,13294,136,56.81,94,2.94,44,US,536,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.58,4.39,38.91,7.24,4.5,2.42,20.88,21.82,85,86,1.9425,17.47,29.74,16.36,0,0,,,51,0,0,0,0,1,1,0,0,0,0,2,1141,1167,0,0,6,20,2404.34,449.44,0,0.0,3599.68,0,0.0,876.93,8,0,0.0,2983.67,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.49,19.02,56.65,4.74,19.6,5.0,68.91,5,10,1,34.20121899,-118.572210645,2,1,34.20873825984602,-118.57308816644284,detection_avg,0.6677791718399989,total_population,affordable_housing_count,-0.017815890118273836
E-11,14,US,386,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,73,48,5051,133,47.04,139,4.1,13,US,515,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.18,6.03,44.02,4.37,1.65,4.83,21.47,17.97,109,112,1.9425,17.47,29.74,16.36,0,0,,,50,0,0,0,0,1,1,0,0,0,0,0,452,487,0,0,3,8,1243.0,411.06,0,0.0,2113.82,23,4263.83,6.77,25,0,0.0,2133.64,0.99,1,4.04,1,0.99,1,100.0,1,0.0,0,3.0,20.42,51.44,4.41,23.72,5.0,65.11,5,11,0,,,2,0,34.195251351658115,-118.57309504020532,reconstructed,0.6088236127603255,pct_public_assistance,la_geohub_100yr_flood_intersects,-0.011997064339558666
E-12,44,US,366,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,81,102,1734,76,13.38,194,3.89,29,US,495,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.97,0.31,22.3,2.2,0.44,3.43,12.39,6.5,151,154,1.9425,17.47,29.74,16.36,0,0,,,12,0,0,0,1,0,0,0,1,0,0,2,241,227,0,0,3,20,2160.25,651.48,16,2041.47,651.48,3,2415.38,146.12,12,2,1048.6,690.53,0.16,1,0.0,0,0.16,1,100.0,1,0.0,0,6.6,34.72,37.67,3.99,23.61,5.0,54.39,5,12,1,34.17569055,-118.5701702,0,1,34.181764443470215,-118.57310191396785,detection_avg,0.5520991913829663,pct_public_assistance,la_geohub_100yr_flood_intersects,0.0317179966282176
E-13,21,US,343,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,80,126,4164,171,13.02,143,2.97,31,US,472,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.7,1.8,41.93,1.51,0.39,1.78,7.68,13.66,129,130,1.9425,17.47,29.74,16.36,0,0,,,21,0,0,0,0,3,0,0,0,0,0,5,560,550,0,0,3,23,2995.23,546.36,6,1649.18,661.63,6,1582.47,362.6,8,2,1376.3,657.1,1.97,1,0.0,0,1.98,1,100.0,1,0.0,0,7.58,40.04,33.57,2.88,23.52,5.0,51.22,5,13,0,,,3,0,34.16827753528231,-118.57310878773036,reconstructed,0.6187827765962696,la_geohub_fire_hazard_area_pct,tree_canopy_proxy_pct,-0.01153021637211197
E-6,13,US,486,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,64,68,1976,105,24.39,183,2.77,21,US,114,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31.24,4.14,39.08,3.18,1.01,5.18,9.66,6.83,150,151,1.9425,17.47,29.74,16.36,0,0,,,39,0,1,0,0,0,0,0,0,0,0,2,318,325,0,0,0,20,2013.91,215.15,0,0.0,1544.51,3,2734.74,8.83,5,0,0.0,1577.53,1.7,1,0.0,0,1.7,1,100.0,1,0.0,0,5.24,37.18,35.59,4.41,22.82,5.0,53.34,5,6,0,,,0,0,34.262685892597645,-118.5730606713928,reconstructed,0.5673519698970902,total_population,affordable_housing_count,0.016290206867251623
E-7,28,US,467,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,68,100,4165,100,34.69,141,3.84,28,US,79,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,22.95,3.19,29.69,3.62,2.48,3.56,17.06,7.49,119,121,1.9425,17.47,29.74,16.36,0,0,,,42,0,0,0,0,0,0,0,0,0,0,0,416,431,0,0,1,13,1499.28,218.2,0,0.0,3026.62,9,1502.39,238.38,3,0,0.0,3003.33,4.13,1,0.0,0,3.65,1,100.0,1,0.0,0,1.62,17.33,59.85,3.99,18.83,5.0,71.41,5,7,0,,,0,0,34.24919898440974,-118.57306754515533,reconstructed,0.5898342799932208,total_population,affordable_housing_count,0.011421901245486192
E-8,40,US,448,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,88,134,3060,93,47.84,132,2.74,40,US,41,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,31.51,3.69,30.8,3.53,5.19,2.58,18.52,11.81,113,117,1.9425,17.47,29.74,16.36,0,0,,,33,0,0,0,0,1,1,0,0,0,0,0,494,499,0,0,0,34,3346.74,38.39,0,0.0,4519.21,7,1613.92,464.09,7,0,0.0,2682.98,1.58,1,0.0,0,0.52,1,100.0,1,0.0,0,1.7,13.05,69.19,3.06,14.7,5.0,77.92,5,8,1,34.230549135000004,-118.57218785,2,1,34.23571207622183,-118.5730744189178,detection_avg,0.6333470069857757,total_population,affordable_housing_count,0.013753417139470439
E-9,17,US,428,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72,53,8237,186,49.41,102,3.45,17,US,18,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,23.77,7.54,43.73,8.17,6.12,3.26,17.95,24.87,101,105,1.9425,17.47,29.74,16.36,0,0,,,36,0,1,0,0,1,1,1,0,0,0,3,653,684,0,0,2,25,2120.27,164.46,0,0.0,5089.76,0,0.0,1157.27,3,0,0.0,2952.37,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.75,23.45,51.3,3.88,21.37,5.0,64.48,5,9,1,34.22484961,-118.57240511,2,1,34.22222516803393,-118.57308129268031,detection_avg,0.6475583889154547,business_sites_count,food_access_count,-0.006029152513274798
F-10,36,US,408,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,72,59,6765,188,51.12,123,1.69,45,US,537,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,27.49,2.34,39.04,7.93,6.11,2.17,16.98,19.61,115,120,1.9425,17.47,29.74,16.36,0,0,,,27,0,0,0,0,1,0,0,0,0,0,0,612,620,0,0,2,9,1114.4,542.87,0,0.0,4241.16,0,0.0,1423.76,2,0,0.0,4241.07,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,4.29,23.03,50.29,6.29,20.39,5.0,63.92,6,10,0,,,1,0,34.20872025061999,-118.55906188123036,reconstructed,0.591241509811257,total_population,la_geohub_fire_hazard_area_pct,0.006146990706919396
F-11,15,US,387,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,53,45,9735,148,50.95,123,3.14,15,US,516,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26.68,3.81,34.82,4.35,6.16,3.95,20.58,15.92,109,116,1.9425,17.47,29.74,16.36,0,0,,,46,0,0,0,0,0,2,0,0,0,0,0,858,873,0,0,3,33,3922.55,285.94,0,0.0,2743.25,0,0.0,896.28,16,0,0.0,2743.28,0.67,1,0.0,0,0.65,1,100.0,1,0.0,0,2.43,16.58,60.17,5.16,18.09,5.0,71.39,6,11,1,34.20212082,-118.56346517,2,1,34.19523334243208,-118.55906875499286,detection_avg,0.6372229885923332,total_population,affordable_housing_count,-0.012604172715380418
F-12,45,US,367,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,67,4279,174,30.45,130,2.66,31,US,496,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,21.31,1.94,28.99,1.88,3.85,2.46,20.54,6.36,109,113,1.9425,17.47,29.74,16.36,0,0,,,33,0,0,0,0,1,1,0,0,0,0,1,584,612,0,0,2,33,3220.2,180.24,0,0.0,1245.42,3,1458.16,593.37,16,0,0.0,1245.52,0.0,0,4.11,1,0.0,0,100.0,1,0.0,0,3.12,20.07,51.56,5.53,22.84,5.0,65.16,6,12,0,,,2,0,34.181746434244175,-118.55907562875537,reconstructed,0.5946656019137724,business_sites_count,la_geohub_100yr_flood_area_pct,-0.016419887634714993
F-13,22,US,344,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,102,131,2421,186,10.78,217,3.85,33,US,473,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,17.84,3.37,43.82,2.75,2.71,3.98,10.11,5.35,186,191,1.9425,17.47,29.74,16.36,0,0,,,45,0,0,0,0,0,1,0,0,0,0,7,1036,1069,0,0,1,55,6137.01,149.36,18,3818.98,232.65,1,122.82,533.2,27,2,3013.57,230.79,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,7.52,33.49,42.05,4.16,20.3,5.0,57.18,6,13,1,34.1735416,-118.55350644,1,1,34.168259526056275,-118.55908250251788,detection_avg,0.6280419749045636,total_population,affordable_housing_count,0.01514106483516375
F-8,42,US,449,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,104,188,4042,129,25.24,139,3.61,42,US,43,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,26.91,2.34,34.66,0.81,3.47,3.81,15.62,9.02,138,140,1.9425,17.47,29.74,16.36,0,0,,,60,0,0,0,0,0,0,0,0,0,0,4,711,790,0,0,0,34,1890.09,517.66,0,0.0,3671.27,24,2551.94,421.62,58,0,0.0,3707.05,4.41,1,0.0,0,2.67,1,100.0,1,0.0,0,3.37,17.38,64.36,2.62,15.64,5.0,74.04,6,8,0,,,0,0,34.2356940669958,-118.55904813370536,reconstructed,0.6326939292354068,total_population,affordable_housing_count,0.011705334536588249
F-9,18,US,429,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,94,119,5703,98,51.24,132,4.52,18,US,19,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,28.64,2.41,28.26,5.61,2.22,2.94,19.88,10.74,105,108,1.9425,17.47,29.74,16.36,0,0,,,24,0,0,0,1,0,1,0,0,0,0,2,618,626,0,0,0,45,2663.32,543.23,0,0.0,5165.08,0,0.0,893.49,8,0,0.0,4011.12,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.88,20.65,58.24,3.93,17.18,5.0,69.6,6,9,0,,,1,0,34.22220715880789,-118.55905500746783,reconstructed,0.626731475818325,total_population,la_geohub_fire_hazard_area_pct,0.008480641429084931
G-10,37,US,409,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,75,69,8594,121,57.56,94,3.83,47,US,538,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,33.27,3.42,44.54,7.17,6.32,4.16,18.87,9.73,92,96,1.9425,17.47,29.74,16.36,0,0,,,36,0,1,0,0,1,2,0,0,0,0,1,884,881,0,0,2,36,2434.15,455.15,0,0.0,3515.96,5,1497.94,127.07,8,0,0.0,3517.02,11.64,1,2.2,1,11.64,1,100.0,1,0.0,0,3.65,19.07,55.92,5.94,19.07,5.0,68.05,7,10,1,34.20192557,-118.54151815,3,1,34.20870224139395,-118.5450355960179,detection_avg,0.6151238355742674,pct_public_assistance,la_geohub_100yr_flood_intersects,0.01525102818605106
G-11,16,US,388,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,81,85,10385,190,47.73,97,2.97,16,US,517,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,20.86,6.39,31.74,6.0,4.15,3.72,18.44,12.81,98,105,1.9425,17.47,29.74,16.36,0,0,,,38,0,0,1,0,0,0,1,1,0,0,1,714,702,1,0,0,14,1487.02,568.94,0,0.0,2018.34,10,3144.86,149.14,14,0,0.0,2019.42,11.38,1,6.34,1,11.39,1,100.0,1,0.0,0,2.83,23.93,52.08,3.99,20.0,5.0,65.61,7,11,0,,,0,0,34.19521533320605,-118.5450424697804,reconstructed,0.6611965607868887,business_sites_count,la_geohub_100yr_flood_area_pct,-0.01735985145781976
G-12,46,US,368,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,67,84,6952,114,28.29,120,4.21,32,US,497,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,16.89,3.61,25.46,1.03,1.89,2.94,15.71,8.08,129,128,1.9425,17.47,29.74,16.36,0,0,,,18,0,1,0,1,0,1,1,0,0,0,6,968,986,0,0,3,35,4091.46,520.74,14,2610.8,520.74,1,1498.07,42.65,20,2,2231.03,521.84,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,3.82,26.55,48.93,4.45,20.07,5.0,63.1,7,12,1,34.182980145,-118.54470611,1,1,34.18172842501814,-118.5450493435429,detection_avg,0.6302759929938447,college_count,business_sites_count,0.013144873124471329
G-13,23,US,345,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,95,135,3036,117,8.79,189,4.16,36,US,474,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,30.4,1.62,40.35,0.38,1.61,3.48,14.0,10.2,179,185,1.9425,17.47,29.74,16.36,0,0,,,3,0,0,0,0,0,0,0,0,0,0,7,584,560,0,0,4,6,297.23,778.56,0,0.0,955.86,1,1490.96,143.08,7,0,0.0,954.59,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,8.36,38.91,34.14,4.18,22.78,5.0,51.39,7,13,1,34.16337577,-118.54426145,0,1,34.16824151683024,-118.54505621730542,detection_avg,0.594028218323759,total_population,affordable_housing_count,0.013802465315523225
G-14,47,US,319,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,53,71,1975,157,6.53,235,2.8,41,US,448,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,14.75,0.57,0.0,1.62,0.51,1.52,10.18,6.72,220,225,1.9425,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,235,247,0,0,0,0,0.0,2124.96,0,0.0,2411.28,11,1289.16,397.63,0,0,0.0,2452.14,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,14.29,53.94,25.35,2.31,18.4,5.0,43.46,7,14,0,,,0,0,34.15475460864233,-118.54506309106792,reconstructed,0.5183598978533771,pct_public_assistance,la_geohub_100yr_flood_intersects,0.02685133657510454
G-8,44,US,450,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,128,136,5003,119,55.25,98,2.28,44,US,45,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,25.33,3.69,38.99,5.16,4.99,1.73,22.45,17.29,90,92,1.9425,17.47,29.74,16.36,0,0,,,24,0,0,0,0,2,0,0,1,0,0,1,767,767,0,0,3,25,1722.43,363.08,0,0.0,4488.85,5,2347.42,126.34,13,0,0.0,4505.97,3.23,1,3.54,1,2.76,1,100.0,1,0.0,0,3.35,20.16,56.03,3.06,20.75,5.0,68.22,7,8,1,34.230125375,-118.54443094,2,1,34.235676057769766,-118.54502184849288,detection_avg,0.6827272299499918,adult_recreation_count,business_sites_count,0.016883396281135412
